LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,AADT,AAWDT,TRUCK_AADT,LINK,longitude,latitude,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed,AADT_2017_NUM,AADT_2018_NUM,AAWDT_2017_NUM,AAWDT_2018_NUM,AADT_NUM,AAWDT_NUM,NUM_LANES_NUM,MAIN_LINE_NUM,ID_RTE_NO_NUM,K_FACTOR_NUM,D_FACTOR_NUM,tract_index,station_tract_geoid,station_county_geoid,station_tract_label,assignment_status,station_to_boundary_m
S2012150827,Montgomery,Lyttonsville Pl,CO,3338.0,0.08,0.0,0.175,Lyttonsville Pl - .10 Mo North Of Lyttonsville Rd,Lyttonsville Rd To Brookville Rd,Urban,5.0,Major Collector,1.0,North,3.0,F,9.08,54.3,52.63,47.37,9565.0,9485.0,10145.0,10055.0,9495.0,10455.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150827,-77.05327031929158,38.99973173713968,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,9565.0,9485.0,10145.0,10055.0,9495.0,10455.0,3.0,1.0,3338.0,9.08,54.3,342,24031702700,24031,Census Tract 7027,reject_not_near_tract_boundary,600.1596257224651
S2012150967,Montgomery,Piccard Dr,MU,2405.0,0.13,0.0,1.382,Piccard Dr - .10 Mi North Of W Gude Dr,W Gude Dr To Grand Champion Dr,Urban,7.0,Local,1.0,South,2.0,F,12.42,76.79,38.2,61.8,5285.0,5110.0,5605.0,5420.0,5111.0,5621.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150967,-77.17811333555915,39.10354113592681,S,True,False,montgomery_dc_spatial,True,5285.0,5110.0,5605.0,5420.0,5111.0,5621.0,2.0,1.0,2405.0,12.42,76.79,1404,24031701211,24031,Census Tract 7012.11,reject_not_near_tract_boundary,179.6222993877665
S2012150884,Montgomery,Omega Dr,CO,5319.0,0.09,0.0,0.56,Omega Dr - .10 Mi North Of Md 28,Key West Ave To Washingtonian Blvd,Urban,5.0,Major Collector,1.0,North,4.0,F,11.89,72.35,47.76,52.24,10125.0,10370.0,10735.0,10990.0,10371.0,11411.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150884,-77.1957579967591,39.10661213107662,S,True,False,montgomery_dc_spatial,True,10125.0,10370.0,10735.0,10990.0,10371.0,11411.0,4.0,1.0,5319.0,11.89,72.35,363,24031700817,24031,Census Tract 7008.17,reject_not_near_tract_boundary,475.3679444518539
S2012161027,Prince George's,Prospect Hill Rd,CO,56.0,0.91,0.0,0.98,Prospect Hill Rd - .10 Mi East Of Md 193,Hillmeade Rd To Md 193,Urban,6.0,Minor Collector,1.0,West,3.0,F,9.16,71.6,47.14,52.86,6905.0,7240.0,7325.0,7670.0,7241.0,7971.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161027,-76.80764615945083,38.98331053017579,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,6905.0,7240.0,7325.0,7670.0,7241.0,7971.0,3.0,1.0,56.0,9.16,71.6,1524,24033800408,24033,Census Tract 8004.08,reject_not_near_tract_boundary,788.9168462653118
S2012150970,Montgomery,Research Blvd,MU,2540.0,0.74,0.7,1.29,Research Blvd - .10 Mi North Of W Gude Dr,W Gude Dr To Research Blvd (ahead),Urban,5.0,Major Collector,1.0,South,4.0,F,11.49,55.44,49.67,50.33,9875.0,9330.0,10475.0,9890.0,9331.0,10261.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150970,-77.18227114922414,39.100651277206055,S,True,False,montgomery_dc_spatial,True,9875.0,9330.0,10475.0,9890.0,9331.0,10261.0,4.0,1.0,2540.0,11.49,55.44,895,24031701007,24031,Census Tract 7010.07,reject_not_near_tract_boundary,279.943766555986
S2012150907,Montgomery,Old Georgetown Rd,CO,7220.0,0.38,0.28,0.58,Old Georgetown Rd - .10 Mi East Of Md 355,Md 355 To Nebel St,Urban,5.0,Major Collector,1.0,East,3.0,F,8.0,57.8,48.04,51.96,9285.0,9230.0,9845.0,9780.0,9231.0,10151.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150907,-77.11240407972376,39.049784789131046,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,9285.0,9230.0,9845.0,9780.0,9231.0,10151.0,3.0,1.0,7220.0,8.0,57.8,1045,24031701216,24031,Census Tract 7012.16,reject_not_near_tract_boundary,394.8421132512507
B160036,Prince George's,Muirkirk Meadows Dr,CO,2737.0,0.55,0.4,0.655,Muirkirk Meadows Dr- Between Us1 & Kiln Ct,Muirkirk Rd To Us 1,Urban,6.0,Minor Collector,1.0,South,4.0,F,7.64,58.89,45.68,54.32,5260.0,5211.0,5580.0,5521.0,5212.0,5732.0,366.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160036,-76.88841300123146,39.06158154459264,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True,5260.0,5211.0,5580.0,5521.0,5212.0,5732.0,4.0,1.0,2737.0,7.64,58.89,1566,24033807408,24033,Census Tract 8074.08,reject_not_near_tract_boundary,298.21708284316566
S2012161266,Prince George's,Clagett Rd,MU,40.0,0.07,0.0,0.62,Clagett Rd - .10 Mi North Of Queens Chapel Rd,Queens Chapel Rd To Eversfield Dr,Urban,5.0,Major Collector,1.0,South,2.0,F,9.97,53.03,41.24,58.76,585.0,600.0,625.0,640.0,601.0,661.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161266,-76.94048227372538,38.97262651454256,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,585.0,600.0,625.0,640.0,601.0,661.0,2.0,1.0,40.0,9.97,53.03,1547,24033806400,24033,Census Tract 8064,reject_not_near_tract_boundary,217.5445667085783
B160037,Prince George's,Auth Way,CO,3584.0,0.1,0.0,1.004,Auth Way-.10 Mi N Of Md5,Md 5 To Capital Gateway Dr (ahead),Urban,5.0,Major Collector,1.0,South,3.0,F,8.98,67.67,37.16,62.84,13830.0,13711.0,14660.0,14531.0,13712.0,15082.0,424.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160037,-76.9231223560126,38.8264545354391,B,True,False,pg_dc_spatial,True,13830.0,13711.0,14660.0,14531.0,13712.0,15082.0,3.0,1.0,3584.0,8.98,67.67,1519,24033801905,24033,Census Tract 8019.05,reject_not_near_tract_boundary,327.75092060152366
S2012150932,Montgomery,Plyers Mill Rd,MU,300.0,1.8,1.5,1.84,Plyers Mill Rd - Between Md 192 & Nash Pl,Plyers Mill Rd (back) To Concord St,Urban,4.0,Minor Arterial,1.0,North,3.0,F,9.83,62.75,50.78,49.22,6985.0,6900.0,7475.0,7380.0,6901.0,7321.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150932,-77.07404123356295,39.029758511018095,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,6985.0,6900.0,7475.0,7380.0,6901.0,7321.0,3.0,1.0,300.0,9.83,62.75,557,24031704200,24031,Census Tract 7042,reject_not_near_tract_boundary,312.98146724032796
S2012150649,Montgomery,Notley Rd,CO,78.0,0.15,0.0,1.31,Notley Rd - .10 Mile West Of Md 650,New Hampshire Ave To Bonifant Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,8.79,58.35,49.48,50.52,4895.0,4910.0,5195.0,5210.0,4911.0,5401.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150649,-77.00388037543881,39.08111752625032,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,4895.0,4910.0,5195.0,5210.0,4911.0,5401.0,2.0,1.0,78.0,8.79,58.35,1399,24031701507,24031,Census Tract 7015.07,reject_not_near_tract_boundary,226.2073131900159
B2854,Montgomery,Piney Branch Rd,MD,320.0,0.28,0.0,0.39,Md320-.10 Mi S Of Md410,Washington Dc/l To Md 410,Urban,4.0,Minor Arterial,1.0,North,3.0,F,8.85,61.37,49.68,50.32,14061.0,13932.0,15051.0,14912.0,13933.0,14773.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2854,-77.01594608819431,38.98163270532689,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,14061.0,13932.0,15051.0,14912.0,13933.0,14773.0,3.0,1.0,320.0,8.85,61.37,605,24031701800,24031,Census Tract 7018,reject_not_near_tract_boundary,382.09095061814276
B150056,Montgomery,Georgia Ave,US,29.0,0.72,0.18,0.82,Us 29-.10 Mi S Of Md97/md384,Md 410 To Md 97/md 384,Urban,3.0,Principal Arterial Other,1.0,North,6.0,C,7.35,55.88,51.64,48.36,35651.0,35332.0,38151.0,37812.0,38150.0,40440.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150056,-77.02702558192188,38.99501287786946,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True,35651.0,35332.0,38151.0,37812.0,38150.0,40440.0,6.0,1.0,29.0,7.35,55.88,339,24031702500,24031,Census Tract 7025,reject_not_near_tract_boundary,229.6715012615609
S2012150642,Montgomery,Glen Rd                                 ,CO,53.0,0.61,0.0,0.94,Glen Rd - Between S Glen Rd & Piney Meetinghouse Rd,Glen Mill Rd To Piney Meetinghouse Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,14.06,83.39,48.88,51.12,3985.0,3840.0,4225.0,4070.0,3841.0,4231.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150642,-77.22737445561029,39.04711871831098,S,True,False,montgomery_dc_spatial,True,3985.0,3840.0,4225.0,4070.0,3841.0,4231.0,2.0,1.0,53.0,14.06,83.39,597,24031706007,24031,Census Tract 7060.07,reject_not_near_tract_boundary,503.9457292892116
S2000160307,Prince George's,Powder Mill Rd,MD,212.0,1.6,1.452,1.952,Md 212a (powder Mill Rd) -.15 Mile East Of Us 1,Us 1 To Powder Mill Rd,Urban,4.0,Minor Arterial,1.0,East,2.0,F,7.67,60.02,53.59,46.41,19955.0,21200.0,21355.0,22680.0,21201.0,22471.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000160307,-76.90490874143754,39.03450738551524,S,True,False,pg_dc_route;pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,19955.0,21200.0,21355.0,22680.0,21201.0,22471.0,2.0,1.0,212.0,7.67,60.02,510,24033807404,24033,Census Tract 8074.04,reject_not_near_tract_boundary,552.2658022238692
B150080,Montgomery,Little Falls Pkwy,GV,33.0,0.79,0.0,1.54,Little Falls Pkwy-.20 Mi N Of Md190 (river Rd),Fairfax Rd To Md 396,Urban,5.0,Major Collector,1.0,South,3.0,F,9.4,54.56,46.86,53.14,16840.0,16691.0,17850.0,17691.0,16692.0,18362.0,192.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150080,-77.10068732832015,38.96575544863302,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,16840.0,16691.0,17850.0,17691.0,16692.0,18362.0,3.0,1.0,33.0,9.4,54.56,743,24031705502,24031,Census Tract 7055.02,reject_not_near_tract_boundary,252.84423738938332
B160050,Prince George's,Queens Chapel Rd,MU,105.0,0.18,0.0,0.73,Queens Chapel Rd-.10 Mi N Of Sheridan St,Road End To Us 1,Urban,7.0,Local,1.0,South,2.0,F,16.48,59.15,50.15,49.85,953.0,944.0,1013.0,1004.0,945.0,1045.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160050,-76.94529193011336,38.968209570548936,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True,953.0,944.0,1013.0,1004.0,945.0,1045.0,2.0,1.0,105.0,16.48,59.15,1547,24033806400,24033,Census Tract 8064,reject_not_near_tract_boundary,238.63571309964527
B3270,Prince George's,St Barnabas Rd,MD,414.0,2.48,2.179,3.719,Md414-.30 Mi E Of Is95,Is 95 To Temple Hill Rd,Urban,3.0,Principal Arterial Other,1.0,West,4.0,C,6.38,56.63,47.1,52.9,43151.0,42762.0,46171.0,45762.0,44030.0,46670.0,888.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3270,-76.96691993687877,38.81204010057412,B,True,False,pg_dc_spatial,True,43151.0,42762.0,46171.0,45762.0,44030.0,46670.0,4.0,1.0,414.0,6.38,56.63,1508,24033801708,24033,Census Tract 8017.08,reject_not_near_tract_boundary,179.46186740092165
S2012150934,Montgomery,Ardennes Ave,MU,140.0,0.16,0.0,0.85,Ardennes Ave - .10 Mi South Of Md 586,Veirs Mill Rd To Ardennes Ave (ahead),Urban,6.0,Minor Collector,1.0,North,2.0,F,10.12,80.54,59.8,40.2,1295.0,1310.0,1375.0,1390.0,1311.0,1441.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150934,-77.12019503433395,39.0739460142109,S,True,False,montgomery_dc_spatial,True,1295.0,1310.0,1375.0,1390.0,1311.0,1441.0,2.0,1.0,140.0,10.12,80.54,1415,24031701102,24031,Census Tract 7011.02,reject_not_near_tract_boundary,236.62006492872717
B2829,Montgomery,Forest Glen Rd,MD,192.0,2.65,2.14,2.82,Md192-.20 Mi W Of Md97,Seminary Rd To Md 97,Urban,5.0,Major Collector,1.0,East,3.0,F,10.15,77.84,63.13,36.87,9452.0,9080.0,10022.0,9630.0,9191.0,9991.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2829,-77.0459681739601,39.015493123336334,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,9452.0,9080.0,10022.0,9630.0,9191.0,9991.0,3.0,1.0,192.0,10.15,77.84,1194,24031704000,24031,Census Tract 7040,reject_not_near_tract_boundary,230.08188376814672
S2017160040,Prince George's,Coventry Way,MD,5.0,0.18,0.13,0.23,Md 5l (coventry Way) - 250ft West Of Md 5,Md 5 To Coventry Way (ahead),Urban,4.0,Minor Arterial,1.0,South,4.0,F,6.33,59.01,57.73,42.27,20130.0,19951.0,21340.0,21151.0,19952.0,21952.0,392.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2017160040,-76.8951658267667,38.78251742306554,S,True,False,pg_dc_route;pg_dc_spatial,True,20130.0,19951.0,21340.0,21151.0,19952.0,21952.0,4.0,1.0,5.0,6.33,59.01,881,24033801211,24033,Census Tract 8012.11,reject_not_near_tract_boundary,282.26166299481366
S2012150762,Montgomery,Fenton St,CO,629.0,0.14,0.0,1.074,Fenton St - Between Us 29 & Roeder Rd,Cameron St To Fenton St (ahead),Urban,5.0,Major Collector,1.0,East,3.0,F,8.22,57.04,51.86,48.14,11195.0,10570.0,11875.0,11200.0,10571.0,11631.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150762,-77.02649319447043,38.99742635485272,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,11195.0,10570.0,11875.0,11200.0,10571.0,11631.0,3.0,1.0,629.0,8.22,57.04,339,24031702500,24031,Census Tract 7025,reject_not_near_tract_boundary,176.73667243906533
B150088,Montgomery,Georgia Ave,MD,97.0,9.07,8.82,9.428,Md97-.25 Mi N Of Md28,Md 28 To Md 200,Urban,3.0,Principal Arterial Other,1.0,South,6.0,F,8.23,67.77,47.62,52.38,50532.0,46910.0,54072.0,50190.0,48881.0,49721.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150088,-77.07540660542118,39.1130899678034,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True,50532.0,46910.0,54072.0,50190.0,48881.0,49721.0,6.0,1.0,97.0,8.23,67.77,1395,24031701308,24031,Census Tract 7013.08,reject_not_near_tract_boundary,224.12034588862923
S2012161154,Prince George's,23rd Pkwy                               ,CO,1712.0,0.05,0.0,0.18,23rd Pkwy - .05 Mi West Of Oxon Run Dr,Oxon Run Dr To Wash Dc Line,Urban,5.0,Major Collector,1.0,West,2.0,F,13.18,82.49,43.79,56.21,6695.0,6370.0,7105.0,6750.0,6371.0,7011.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161154,-76.96905370247819,38.843592751259024,S,True,False,pg_dc_spatial,True,6695.0,6370.0,7105.0,6750.0,6371.0,7011.0,2.0,1.0,1712.0,13.18,82.49,1503,24033801807,24033,Census Tract 8018.07,reject_not_near_tract_boundary,211.15492961894046
B2881,Montgomery,Seminary Rd,CO,7073.0,0.6,0.0,0.69,Seminary Rd-.50 Mi S Of Is495,Md 192 To Brookville Rd,Urban,4.0,Minor Arterial,1.0,North,2.0,F,10.6,51.79,49.82,50.18,7202.0,7143.0,7712.0,7643.0,7144.0,7574.0,250.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2881,-77.04604885435073,39.010107521924986,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,7202.0,7143.0,7712.0,7643.0,7144.0,7574.0,2.0,1.0,7073.0,10.6,51.79,343,24031702800,24031,Census Tract 7028,reject_not_near_tract_boundary,367.80839424695415
S2012150660,Montgomery,Powder Mill Rd,CO,104.0,0.18,0.0,0.73,Powder Mill Rd - .10 Mile East Of Md 650,Ent To National Labor College To Prince Georges Co/l,Urban,4.0,Minor Arterial,1.0,West,4.0,F,7.94,73.36,40.2,59.8,12955.0,12960.0,13865.0,13870.0,12961.0,13741.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150660,-76.97552847068691,39.022921050477066,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,12955.0,12960.0,13865.0,13870.0,12961.0,13741.0,4.0,1.0,104.0,7.94,73.36,689,24031701509,24031,Census Tract 7015.09,reject_not_near_tract_boundary,190.0802367597031
S2012150828,Montgomery,Bauer Dr,CO,3377.0,0.93,0.0,2.03,Bauer Dr - .10 Mi West Of Md 28,Emory La To Arctic Ave,Urban,6.0,Minor Collector,1.0,East,2.0,F,9.11,57.28,49.28,50.72,9895.0,9560.0,10495.0,10130.0,9561.0,10521.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150828,-77.10925410573896,39.09447260512791,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,9895.0,9560.0,10495.0,10130.0,9561.0,10521.0,2.0,1.0,3377.0,9.11,57.28,1231,24031703202,24031,Census Tract 7032.02,reject_not_near_tract_boundary,185.3265466354047
B3112,Prince George's,Bladensburg Rd,US,1.0,0.2,0.0,0.47,Us1al-.20 Mi N Of Wash Dc Line,Washington Dc/l To Md 208,Urban,4.0,Minor Arterial,1.0,North,4.0,F,7.43,64.65,48.43,51.57,21131.0,20942.0,22611.0,22412.0,20943.0,22203.0,792.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3112,-76.95481439821347,38.93266844028294,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,21131.0,20942.0,22611.0,22412.0,20943.0,22203.0,4.0,1.0,1.0,7.43,64.65,1516,24033804400,24033,Census Tract 8044,reject_not_near_tract_boundary,211.57755975734864
S2008160042,Prince George's,Linda La,MD,5.0,0.1,0.0,0.16,Md 5q (linda La) - .10 Mile South Of Md 5,Branch Ave To Linda La (ahead),Urban,7.0,Local,1.0,West,2.0,F,11.36,84.51,18.41,81.59,5823.0,5774.0,6173.0,6124.0,5775.0,6355.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2008160042,-76.91311844571743,38.812003057298405,S,True,False,pg_dc_route;pg_dc_spatial,True,5823.0,5774.0,6173.0,6124.0,5775.0,6355.0,2.0,1.0,5.0,11.36,84.51,1563,24033801904,24033,Census Tract 8019.04,reject_not_near_tract_boundary,221.98615851841865
B150073,Montgomery,Twinbrook Pkwy,MU,2970.0,0.82,0.0,0.91,Twinbrook Pkwy-.10 Mi N Of Md586,Baltimore Rd To Twinbrook Pkwy (ahead),Urban,4.0,Minor Arterial,1.0,South,2.0,F,8.92,64.01,49.73,50.27,9730.0,9641.0,10410.0,10321.0,9642.0,10222.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150073,-77.11130433250854,39.07491781058,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,9730.0,9641.0,10410.0,10321.0,9642.0,10222.0,2.0,1.0,2970.0,8.92,64.01,1188,24031701101,24031,Census Tract 7011.01,reject_not_near_tract_boundary,177.2481004106815
S2017160149,Prince George's,Konterra Dr,MD,206.0,2.41,2.13,3.17,Md 206 - .05 Mile North Of Sweitzer La,Is 95 To Old Gunpowder Rd,Urban,5.0,Major Collector,1.0,North,4.0,F,8.46,58.04,49.13,50.87,8120.0,8051.0,8610.0,8531.0,8052.0,8862.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017160149,-76.9015812486745,39.08693357628971,S,True,False,pg_montgomery_spatial,True,8120.0,8051.0,8610.0,8531.0,8052.0,8862.0,4.0,1.0,206.0,8.46,58.04,1537,24033800203,24033,Census Tract 8002.03,reject_not_near_tract_boundary,304.47428791868043
P0089,Prince George's,Glenn Dale Rd,MD,953.0,1.01,0.91,3.53,Md 953 - .10 Mile North Of Atwell Ave (atr#89),Atwell Ave To Road End,Urban,5.0,Major Collector,1.0,South,3.0,F,8.98,63.52,49.6,50.4,6328.0,6230.0,6429.0,6334.0,5891.0,6017.0,103.0,https://maps.roads.maryland.gov/itms_public/?stationid=P0089,-76.81270063819476,38.95245599631463,P,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,6328.0,6230.0,6429.0,6334.0,5891.0,6017.0,3.0,1.0,953.0,8.98,63.52,474,24033803516,24033,Census Tract 8035.16,reject_not_near_tract_boundary,502.1944561898067
S2012150871,Montgomery,Shepherd St                             ,CO,4495.0,0.06,0.0,0.16,Shepherd St - Between Turner La & Brennon La,Turner La To Shepherd St (ahead),Urban,5.0,Major Collector,1.0,South,2.0,F,9.95,69.28,48.68,51.32,1625.0,1520.0,1725.0,1610.0,1521.0,1671.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150871,-77.06586242504063,38.97942341383608,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,1625.0,1520.0,1725.0,1610.0,1521.0,1671.0,2.0,1.0,4495.0,9.95,69.28,577,24031705200,24031,Census Tract 7052,reject_not_near_tract_boundary,245.7079594883133
S2012161028,Prince George's,Prospect Hill Rd,CO,56.0,1.03,0.98,1.52,Prospect Hill Rd - Between Md 193 & Old Prospect Hill Rd,Md 193 To Glenn Dale Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,10.26,67.14,49.68,50.32,3275.0,3040.0,3475.0,3220.0,3041.0,3351.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161028,-76.80925653871793,38.98237488470514,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,3275.0,3040.0,3475.0,3220.0,3041.0,3351.0,2.0,1.0,56.0,10.26,67.14,1524,24033800408,24033,Census Tract 8004.08,reject_not_near_tract_boundary,796.0901029839935
S2013160559,Prince George's,Ritchie Station Ct,OP,5560.0,0.1,0.0,0.325,Ritchie Station Ct - .10 Mile South Of Walker Mill Rd,Walker Mill Rd To Road End,Urban,5.0,Major Collector,1.0,South,4.0,C,7.91,50.03,51.56,48.44,11234.0,11135.0,11914.0,11805.0,20980.0,23080.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2013160559,-76.85073942969323,38.86795443027224,S,True,False,pg_dc_spatial,True,11234.0,11135.0,11914.0,11805.0,20980.0,23080.0,4.0,1.0,5560.0,7.91,50.03,1505,24033802204,24033,Census Tract 8022.04,reject_not_near_tract_boundary,428.1399773322278
B150075,Montgomery,Clara Barton Pkwy,GV,6.0,0.2,0.0,1.67,Clara Barton Pkwy-.20 Mi S Of Macarthur Blvd,Macarthur Blvd To Is 495,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,3.0,C,11.41,90.86,45.55,54.45,11541.0,11442.0,12351.0,12242.0,11330.0,12010.0,136.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150075,-77.20372943638462,38.97720698544007,B,True,False,montgomery_dc_spatial,True,11541.0,11442.0,12351.0,12242.0,11330.0,12010.0,3.0,1.0,6.0,11.41,90.86,1391,24031706008,24031,Census Tract 7060.08,reject_not_near_tract_boundary,854.0073779043489
S2012161009,Prince George's,Virginia Manor Rd,MD,206.0,0.1,0.0,0.615,Md 206 (virginia Manor Rd) - .10 Mi North Of Md 212 (ritz Way),Md 212 To Md 200,Urban,5.0,Major Collector,1.0,South,5.0,F,9.46,64.93,50.04,49.96,10440.0,10351.0,11070.0,10971.0,10352.0,11392.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161009,-76.89219815778398,39.06058226978644,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,10440.0,10351.0,11070.0,10971.0,10352.0,11392.0,5.0,1.0,206.0,9.46,64.93,1566,24033807408,24033,Census Tract 8074.08,reject_not_near_tract_boundary,642.7415996649287
B160042,Prince George's,Ardwick Ardmore Rd,US,50.0,0.01,0.0,0.21,Us50pa-.20 Mi N Of Pennsy Dr (one Way),Garden City Dr (back) To Pennsy Dr,Urban,5.0,Major Collector,1.0,South,3.0,C,12.78,100.0,0.0,100.0,8711.0,8632.0,9231.0,9152.0,7970.0,8770.0,331.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160042,-76.87236169532565,38.94528351018111,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,8711.0,8632.0,9231.0,9152.0,7970.0,8770.0,3.0,1.0,50.0,12.78,100.0,483,24033803602,24033,Census Tract 8036.02,reject_not_near_tract_boundary,206.98734578382795
S2012150957,Montgomery,Mannakee St                             ,MU,1900.0,0.03,0.0,0.14,Mannakee St - Between Md 28 & Mannakee Alley,W Montgomery Ave To Henderson Cir,Urban,6.0,Minor Collector,1.0,North,2.0,F,8.17,51.59,50.2,49.8,4495.0,4470.0,4775.0,4740.0,4471.0,4921.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150957,-77.16753818837144,39.08600152402263,S,True,False,montgomery_dc_spatial,True,4495.0,4470.0,4775.0,4740.0,4471.0,4921.0,2.0,1.0,1900.0,8.17,51.59,212,24031701005,24031,Census Tract 7010.05,reject_not_near_tract_boundary,227.4964460178183
S2002160122,Prince George's,Redskins Rd,CO,5801.0,0.3,0.0,0.41,Redskins Rd North Of Fedex Way,Brightseat Rd To Fedex Way,Urban,4.0,Minor Arterial,1.0,South,6.0,F,8.76,50.86,50.04,49.96,8945.0,9650.0,9575.0,10330.0,9651.0,10231.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2002160122,-76.86290636730988,38.91091636271683,S,True,False,pg_dc_spatial,True,8945.0,9650.0,9575.0,10330.0,9651.0,10231.0,6.0,1.0,5801.0,8.76,50.86,900,24033803525,24033,Census Tract 8035.25,reject_not_near_tract_boundary,378.03355223779243
S2012150857,Montgomery,Marinelli Rd,CO,4122.0,0.34,0.0,0.41,Marinelli Rd - .10 Mi East Of Md 355,Nebel St To Md 355,Urban,5.0,Major Collector,1.0,East,3.0,F,8.79,69.79,49.25,50.75,7095.0,6830.0,7525.0,7240.0,6831.0,7511.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150857,-77.111689796902,39.0474800701974,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,7095.0,6830.0,7525.0,7240.0,6831.0,7511.0,3.0,1.0,4122.0,8.79,69.79,1045,24031701216,24031,Census Tract 7012.16,reject_not_near_tract_boundary,293.51797412521125
